unit,condition,n_cycle_spikes,fr_peak_hz,fr_trough_hz,mod_depth,mod_depth_norm,mod_depth_fourier,vs,ppc,rayleigh_p,pref_phase_deg,reliable,rayleigh_q,locked,label,region,depth_um,fr_hz,cell_type
174,flicker_40Hz,696,3.368055555555556,2.2569444444444446,1.4923076923076923,0.19753086419753088,0.10132333769755685,0.05066166884877842,0.0011314487260692479,0.16759252322270204,258.12493975102996,True,0.580127965001661,False,good,HPC,2044.546142578125,3.1926713462269958,principal
175,flicker_40Hz,3417,15.729166666666666,12.36111111111111,1.2724719101123596,0.11990111248454882,0.02282853543204373,0.011414267716021866,-0.00016241639955982262,0.6407378085463653,134.13401147659246,True,0.8909847143018271,False,good,HPC,2050.2314453125,14.512214414163402,interneuron
15,flicker_20Hz,23,0.2777777777777778,0.0,inf,1.0,0.6077778646662982,0.3038889323331491,0.051091596067062275,0.119200291948006,334.1164978886682,False,0.24381877898455775,False,good,CTX,422.42724609375,0.5637616689434286,principal
25,flicker_20Hz,5295,45.208333333333336,11.944444444444445,3.7848837209302326,0.5820170109356015,0.48431505832500893,0.24215752916250446,0.05846245258496832,1.3419009202077455e-137,346.19444836667765,True,3.0192770704674275e-136,True,good,CTX,480.804443359375,17.962435828097185,interneuron
23,flicker_20Hz,1629,19.375,1.1111111111111112,17.4375,0.8915254237288136,1.0582322343032993,0.5291161171516496,0.27952158279169576,6.099752844102544e-215,329.7277113748718,True,2.7448887798461448e-213,True,good,CTX,502.58251953125,6.988666583779414,principal
20,flicker_20Hz,946,8.472222222222221,1.8055555555555556,4.692307692307692,0.6486486486486487,0.5387221107133162,0.2693610553566581,0.07157395526258052,4.431690295186825e-31,335.25005847412154,True,2.492825791042589e-30,True,good,CTX,511.6981201171875,7.8803990762695815,interneuron
27,flicker_20Hz,2751,15.902777777777777,6.805555555555555,2.336734693877551,0.40061162079510704,0.3801602090342,0.1900801045171,0.035779948113643746,2.7817035015523087e-44,50.88110658241831,True,2.0862776261642315e-43,True,good,CTX,546.5692138671875,13.136635941941435,interneuron
30,flicker_20Hz,2284,19.444444444444443,4.513888888888888,4.3076923076923075,0.6231884057971014,0.3269180828432445,0.16345904142162224,0.02629254147180653,2.1051393627343346e-27,342.21997171837086,True,9.473127132304506e-27,True,good,CTX,555.851318359375,6.068844913398031,interneuron
32,flicker_20Hz,4398,32.986111111111114,9.583333333333334,3.4420289855072466,0.5497553017944534,0.5174982947762509,0.25874914738812543,0.06673892002806732,8.349351477890973e-131,343.68043724088,True,1.2524027216836458e-129,True,good,CTX,582.375,21.277750063708364,principal
35,flicker_20Hz,1253,10.069444444444443,2.916666666666667,3.4523809523809517,0.550802139037433,0.4510512863006297,0.22552564315031484,0.05010371812708388,9.392431864461739e-29,339.84264981232667,True,4.696215932230869e-28,True,good,CTX,599.0913696289062,8.014119387920724,principal
45,flicker_20Hz,39,0.48611111111111116,0.0,inf,1.0,0.6312123758346134,0.3156061879173067,0.0759127202162126,0.019576340154992156,333.9082779619775,False,0.04894085038748039,False,good,CTX,738.1071166992188,0.2599238010497071,principal
50,flicker_20Hz,3761,27.84722222222222,6.388888888888888,4.358695652173913,0.6267748478701826,0.5200918264241043,0.26004591321205217,0.0673759046051461,4.2323274146291666e-113,41.633013031333086,True,3.80909467316625e-112,True,good,CTX,766.4937744140625,8.659379234971063,interneuron
