unit,region,depth_um,fr_hz,condition,n_cycle_spikes,mod_depth,mod_depth_norm,fr_peak,fr_trough,vs,ppc,rayleigh_p,pref_phase_deg,reliable,rayleigh_p_fdr
105,HPC,1373.565673828125,0.13609404499406277,flicker_40Hz,55,5.0,0.6666666666666667,0.3472222222222222,0.06944444444444445,0.060355532711301264,-0.014808269109489397,0.819774173720193,262.06176381033845,False,0.8909847143018271
97,HPC,1355.7359619140625,0.11670855602688522,flicker_40Hz,46,9.0,0.8,0.3125,0.034722222222222224,0.09536556321733544,-0.01292552956006796,0.660487077886263,225.9079943456738,False,0.8909847143018271
158,HPC,1960.6185302734375,0.09059748925476853,flicker_40Hz,23,5.0,0.6666666666666667,0.1736111111111111,0.034722222222222224,0.08189137331056043,-0.03844352129446091,0.8596723117513305,75.81506732928683,False,0.8909847143018271
65,CTX,872.6962890625,36.99463414940352,flicker_20Hz,10036,1.5319148936170215,0.21008403361344544,50.0,32.638888888888886,0.08920711993566174,0.00785905204195866,1.7671489757351993e-35,64.84716870937245,True,1.2370042830146395e-34
32,CTX,582.375,21.277750063708364,flicker_20Hz,4398,3.4420289855072466,0.5497553017944534,32.986111111111114,9.583333333333334,0.25874914738812543,0.06673892002806732,8.349351477890973e-131,343.68043724088,True,9.740910057539467e-130
25,CTX,480.804443359375,17.962435828097185,flicker_20Hz,5295,3.7848837209302326,0.5820170109356015,45.208333333333336,11.944444444444445,0.24215752916250446,0.05846245258496832,1.3419009202077455e-137,346.19444836667765,True,2.3483266103635547e-136
27,CTX,546.5692138671875,13.136635941941435,flicker_20Hz,2751,2.336734693877551,0.40061162079510704,15.902777777777777,6.805555555555555,0.1900801045171,0.035779948113643746,2.7817035015523087e-44,50.88110658241831,True,2.43399056385827e-43
35,CTX,599.0913696289062,8.014119387920724,flicker_20Hz,1253,3.4523809523809517,0.550802139037433,10.069444444444443,2.916666666666667,0.22552564315031484,0.05010371812708388,9.392431864461739e-29,339.84264981232667,True,4.69621593223087e-28
20,CTX,511.6981201171875,7.8803990762695815,flicker_20Hz,946,4.692307692307692,0.6486486486486487,8.472222222222221,1.8055555555555556,0.2693610553566581,0.07157395526258052,4.431690295186825e-31,335.25005847412154,True,2.5851526721923145e-30
23,CTX,502.58251953125,6.988666583779414,flicker_20Hz,1629,17.4375,0.8915254237288136,19.375,1.1111111111111112,0.5291161171516496,0.27952158279169576,6.099752844102544e-215,329.7277113748718,True,2.1349134954358904e-213
64,CTX,879.1714477539062,5.669662089563702,flicker_20Hz,442,2.5,0.42857142857142855,2.7777777777777777,1.1111111111111112,0.12101056430124424,0.012409188320289026,0.0015201787607396467,296.64606265523923,True,0.004433854718823969
77,CTX,1062.6483154296875,3.2547840353667277,flicker_20Hz,669,2.5454545454545454,0.43589743589743585,3.8888888888888884,1.5277777777777777,0.09904402491404395,0.008327398091040784,0.0013962874401789954,11.548624453409381,True,0.004433854718823969
72,CTX,956.0975341796875,2.0576311860875593,flicker_20Hz,291,3.714285714285714,0.5757575757575757,1.8055555555555556,0.48611111111111116,0.12593305496194185,0.01246554514008901,0.009799333289292793,91.0890479774123,True,0.024498333223231982
56,CTX,801.6923828125,1.461032872567075,flicker_20Hz,221,4.6000000000000005,0.6428571428571428,1.5972222222222223,0.3472222222222222,0.1791313610857124,0.0276884447268036,0.0007984211874548558,206.511429225504,True,0.002794474156091995
58,CTX,842.6435546875,1.3597535832691678,flicker_20Hz,1621,2.1060606060606064,0.35609756097560985,9.652777777777779,4.583333333333333,0.08289755595574304,0.006258962811079644,1.429971772862231e-05,19.60927269209205,True,5.561001338908675e-05
67,CTX,927.9193115234375,1.1939878714886087,flicker_20Hz,1758,2.6271186440677967,0.44859813084112155,10.76388888888889,4.097222222222222,0.13796243630139346,0.018475314896710195,2.5257673817165835e-15,75.65990304421652,True,1.1050232295010053e-14
15,CTX,422.42724609375,0.5637616689434286,flicker_20Hz,23,inf,1.0,0.2777777777777778,0.0,0.3038889323331491,0.051091596067062275,0.119200291948006,334.1164978886682,False,0.24541236577530648
55,CTX,805.0826416015625,0.5582229578099492,flicker_20Hz,216,4.0,0.5999999999999999,1.3888888888888888,0.3472222222222222,0.10469587993749316,0.006361046937634288,0.09360834928683563,20.338836388088325,True,0.20476826406495294
66,CTX,939.7611694335938,0.27733117889778486,flicker_20Hz,10,inf,1.0,0.20833333333333334,0.0,0.24470377100808474,-0.04457784939380314,0.5608811437565512,87.97393304684833,False,0.892310910521786
45,CTX,738.1071166992188,0.2599238010497071,flicker_20Hz,39,inf,1.0,0.48611111111111116,0.0,0.3156061879173067,0.0759127202162126,0.019576340154992156,333.9082779619775,False,0.04567812702831502
90,HPC,1262.096923828125,18.133344628787402,flicker_20Hz,4204,1.262443438914027,0.11600000000000002,19.375,15.347222222222221,0.01401926165854586,-4.1338832242908855e-05,0.4377115193149964,309.54632856579695,True,0.7659951588012437
85,HPC,1198.19384765625,15.414628706696707,flicker_20Hz,3799,1.2550000000000001,0.11308203991130823,17.430555555555557,13.88888888888889,0.009199281306912771,-0.00017864741333187145,0.7250884614593778,230.73780974896587,True,0.9158060413984022
175,HPC,2050.2314453125,14.512214414163402,flicker_20Hz,3202,1.4840764331210188,0.1948717948717948,16.180555555555554,10.902777777777779,0.03883504669865952,0.0011962296308599763,0.007984937034378982,7.064903955684714,True,0.021497907400251107
137,HPC,1648.5931396484375,13.067797674996765,flicker_20Hz,3009,1.3933333333333335,0.16434540389972147,14.51388888888889,10.416666666666666,0.007359519118934045,-0.0002782662806912151,0.8496335359290104,83.29998550664767,True,0.918795120970752
170,HPC,2025.796142578125,11.272464023301833,flicker_20Hz,2418,1.564102564102564,0.22,12.708333333333334,8.125,0.02292995841154326,0.000112264491717766,0.28048150492765583,26.805769990467144,True,0.5453807040259975
98,HPC,1341.424072265625,10.66241455417147,flicker_20Hz,3070,1.4805194805194806,0.193717277486911,15.833333333333334,10.694444444444445,0.012051210527684477,-0.00018056003818491377,0.6403087350953568,33.87485014956002,True,0.8964322291334994
86,HPC,1216.7545166015625,8.941062258330867,flicker_20Hz,1876,1.623529411764706,0.23766816143497763,9.583333333333334,5.902777777777778,0.023280965341056704,8.959082329996341e-06,0.3617995122585689,351.4593695537147,True,0.666472785739469
128,HPC,1481.024169921875,5.488862733277985,flicker_20Hz,1510,1.3999999999999997,0.16666666666666657,7.291666666666666,5.208333333333334,0.01245317066059561,-0.0005075062930100079,0.7912790758666136,229.7411916985708,True,0.918795120970752
174,HPC,2044.546142578125,3.1926713462269958,flicker_20Hz,768,2.03125,0.3402061855670103,4.513888888888889,2.2222222222222223,0.020131897910976613,-0.000897959237592631,0.7326448331187217,248.71513158791726,True,0.9158060413984022
143,HPC,1676.8529052734375,2.2942132759318894,flicker_20Hz,264,2.4000000000000004,0.411764705882353,1.6666666666666667,0.6944444444444444,0.05047507117784901,-0.0012448613614146164,0.5108105391782073,13.199718461434788,True,0.8513508986303455
101,HPC,1344.91796875,1.4661759614767342,flicker_20Hz,362,2.066666666666667,0.3478260869565218,2.1527777777777777,1.0416666666666665,0.017933775099554017,-0.002447571898242823,0.8902301265749868,133.5311950539907,True,0.918795120970752
117,HPC,1462.09912109375,1.1967572270553484,flicker_20Hz,174,4.25,0.619047619047619,1.1805555555555556,0.2777777777777778,0.00439397878438652,-0.00576092816980908,0.9966557875416777,115.81001075645125,False,0.9966557875416776
136,HPC,1668.7030029296875,0.6183575358305816,flicker_20Hz,113,5.499999999999999,0.6923076923076924,0.7638888888888888,0.1388888888888889,0.034220545159641326,-0.0077470699522713855,0.8765307654146032,167.6632084078344,False,0.918795120970752
79,HPC,1104.9130859375,0.6132144469209223,flicker_20Hz,45,inf,1.0,0.48611111111111116,0.0,0.08601334884619577,-0.01516083345254133,0.7190224601073794,332.9234844381342,False,0.9158060413984022
87,HPC,1216.047607421875,0.39720471271522967,flicker_20Hz,172,3.2,0.5238095238095238,1.1111111111111112,0.3472222222222222,0.03432181324866659,-0.0046630775396237925,0.8170249541892924,131.36920372762955,False,0.918795120970752
105,HPC,1373.565673828125,0.13609404499406277,flicker_20Hz,21,inf,1.0,0.2777777777777778,0.0,0.14931097437331303,-0.026591544578276453,0.631448349982403,114.86091911682185,False,0.8964322291334994
97,HPC,1355.7359619140625,0.11670855602688522,flicker_20Hz,21,inf,1.0,0.2777777777777778,0.0,0.1490353326623397,-0.026677893099137033,0.6325258901264728,116.02216959986593,False,0.8964322291334994
158,HPC,1960.6185302734375,0.09059748925476853,flicker_20Hz,19,inf,1.0,0.20833333333333334,0.0,0.07830479747119887,-0.049083267509272,0.8925438318001592,45.72792952095205,False,0.918795120970752
65,CTX,872.6962890625,36.99463414940352,phase_reversing_1,9274,1.152409046214356,0.07080858839652808,40.69444444444444,35.3125,0.0044899942743473805,-8.767774284859523e-05,0.8294809350806979,304.7267866156162,True,0.9650025054209032
32,CTX,582.375,21.277750063708364,phase_reversing_1,5079,1.1335676625659052,0.06260296540362448,22.395833333333336,19.756944444444443,0.014507630798028023,1.3584874678581228e-05,0.34337401428527536,63.66493660541715,True,0.9650025054209032
25,CTX,480.804443359375,17.962435828097185,phase_reversing_1,5178,1.1168384879725086,0.05519480519480518,22.569444444444446,20.208333333333336,0.01372937684648222,-4.629864142724537e-06,0.3768217782700238,280.98667516942663,True,0.9650025054209032
27,CTX,546.5692138671875,13.136635941941435,phase_reversing_1,2493,1.2113207547169809,0.09556313993174054,11.145833333333332,9.20138888888889,0.006371755697661145,-0.00036066854663643726,0.903757042576603,310.41510304705236,True,0.9884842653181596
35,CTX,599.0913696289062,8.014119387920724,phase_reversing_1,2241,1.2520661157024793,0.11192660550458712,10.520833333333334,8.402777777777779,0.029949852647184298,0.0004509655457637613,0.13396655469385613,231.52181933880723,True,0.9377658828569929
20,CTX,511.6981201171875,7.8803990762695815,phase_reversing_1,2072,1.211453744493392,0.09561752988047804,9.54861111111111,7.881944444444445,0.0047595265987979175,-0.00046019449076902674,0.9541578581803317,327.93852761624714,True,0.9921697752355653
23,CTX,502.58251953125,6.988666583779414,phase_reversing_1,1019,1.3823529411764708,0.1604938271604939,4.895833333333334,3.5416666666666665,0.031017124376808695,-1.9311215428347574e-05,0.3752750927353732,110.22710798983796,True,0.9650025054209032
64,CTX,879.1714477539062,5.669662089563702,phase_reversing_1,1198,1.3629032258064517,0.15358361774744028,5.868055555555555,4.305555555555555,0.0429155271128865,0.0010078592112928335,0.11008499154193473,341.57697767961696,True,0.9377658828569929
77,CTX,1062.6483154296875,3.2547840353667277,phase_reversing_1,911,1.4000000000000001,0.1666666666666667,4.618055555555555,3.2986111111111107,0.050312908036220495,0.001435269362000808,0.09963029740600483,237.88317267172906,True,0.9377658828569929
72,CTX,956.0975341796875,2.0576311860875593,phase_reversing_1,508,1.7209302325581397,0.264957264957265,2.5694444444444446,1.4930555555555556,0.041535618633295,-0.00024377619615923953,0.41647830017741105,87.90399779083198,True,0.9650025054209032
56,CTX,801.6923828125,1.461032872567075,phase_reversing_1,248,2.157894736842105,0.36666666666666664,1.423611111111111,0.6597222222222222,0.039221037793882654,-0.0025040652963723297,0.683263828363406,146.91349281434373,True,0.9650025054209032
58,CTX,842.6435546875,1.3597535832691678,phase_reversing_1,66,4.333333333333333,0.625,0.4513888888888889,0.10416666666666667,0.07105944163331589,-0.010257487381757703,0.7180831654632323,245.62975712316168,False,0.9650025054209032
67,CTX,927.9193115234375,1.1939878714886087,phase_reversing_1,117,2.625,0.44827586206896547,0.7291666666666667,0.2777777777777778,0.04475774114922467,-0.006600164819350199,0.7917579759307649,16.397072797022517,False,0.9650025054209032
15,CTX,422.42724609375,0.5637616689434286,phase_reversing_1,110,2.0,0.33333333333333337,0.6944444444444444,0.3472222222222222,0.0652967789707372,-0.004871526350138863,0.6266446486294258,22.967750468087644,False,0.9650025054209032
55,CTX,805.0826416015625,0.5582229578099492,phase_reversing_1,156,2.0,0.3333333333333333,0.9027777777777777,0.45138888888888884,0.05198690905042547,-0.003731537811817518,0.6566874077890545,135.78128824361244,False,0.9650025054209032
