unit,condition,n_trials,fr_pre_hz,fr_stim_hz,baseline_sd_hz,z_stim,z_stim_sem,delta_hz,mod_index,pct_change,p_wilcoxon,p_permutation,q_wilcoxon,z_pct_population,responder,direction,label,region,depth_um,fr_hz,cell_type,responder_legacy
103,flicker_40Hz,60,16.216666666666665,16.004166666666666,5.633861507015059,-0.037718357069197,0.13789543750142694,-0.21249999999999858,-0.0065951118582697095,-1.310380267214791,0.8887387540263745,0.8154184581541846,0.952220093599687,-0.2712337068682679,False,none,good,HPC,1363.6138916015625,15.607296729697023,principal,False
105,flicker_40Hz,60,0.19166666666666668,0.22916666666666666,0.5049892318592399,0.0742590091712147,0.19021030304209513,0.03749999999999998,0.08910891089108905,19.565217391304333,0.71020744240607,0.8017198280171983,0.8050335310615928,-0.0271375509863241,False,none,good,HPC,1373.565673828125,0.13609404499406277,principal,False
109,flicker_40Hz,60,5.525,5.883333333333334,4.570006304932045,0.07840981158967161,0.13953919194677836,0.3583333333333334,0.031409788166544925,6.485671191553545,0.29712889340650217,0.21847815218478153,0.5852527942415197,-0.1800753015726676,False,none,good,HPC,1397.14111328125,4.8515153307040455,principal,False
108,flicker_40Hz,60,0.4583333333333333,0.6291666666666667,0.6720299798262802,0.25420492903827563,0.18110331365360172,0.17083333333333334,0.157088122605364,37.27272727272727,0.2199082328719345,0.22657734226577342,0.5208352883808974,0.17991448953491926,False,none,good,HPC,1402.908203125,0.49769275756549697,principal,False
117,flicker_40Hz,60,0.6166666666666667,0.6083333333333333,2.3112962586999157,-0.0036054803887498672,0.13034527703355583,-0.008333333333333415,-0.00680272108843544,-1.3513513513513644,0.9276178858918661,0.9647035296470353,0.970762903840325,-0.27171277742249333,False,none,good,HPC,1462.09912109375,1.1967572270553484,principal,False
128,flicker_40Hz,60,6.466666666666667,6.454166666666667,5.917416599246629,-0.002112408310341304,0.12919324290947704,-0.012500000000000178,-0.0009674298613350669,-0.1932989690721677,0.32308726803082,0.9726027397260274,0.6026427356657355,-0.25817179337747265,False,none,good,HPC,1481.024169921875,5.488862733277985,principal,False
138,flicker_40Hz,60,4.058333333333334,4.183333333333334,2.117505061060261,0.059031736121287356,0.11094043967523451,0.125,0.015166835187057633,3.0800821355236137,0.6880912376250075,0.7457254274572542,0.8050335310615928,-0.21989649427280966,False,none,good,HPC,1647.69873046875,3.940397349246701,principal,False
137,flicker_40Hz,60,13.675,12.070833333333333,7.2631091302064394,-0.2208650094482433,0.10571855577974036,-1.6041666666666679,-0.062307816798834806,-11.730652041438157,0.09613526888171967,0.11078892110788921,0.27038044372983655,-0.3930768428081412,False,none,good,HPC,1648.5931396484375,13.067797674996765,principal,False
136,flicker_40Hz,60,0.8416666666666667,0.8458333333333333,1.8445790173946004,0.002258871334529175,0.11530448874033808,0.004166666666666652,0.002469135802469127,0.49504950495049327,0.4635890785985064,1.0,0.7193623633425099,-0.25012300746175226,False,none,good,HPC,1668.7030029296875,0.6183575358305816,interneuron,False
142,flicker_40Hz,60,2.9,2.5708333333333333,2.4988132776600516,-0.131729197059056,0.09825349137500639,-0.3291666666666666,-0.06016755521706016,-11.350574712643676,0.35698714890195016,0.29027097290270976,0.6178623730995292,-0.3886326387947175,False,none,good,HPC,1676.186279296875,2.6099198105402093,interneuron,False
143,flicker_40Hz,60,4.083333333333333,3.2291666666666665,5.668951018461662,-0.15067455405505598,0.07934163337136148,-0.8541666666666665,-0.11680911680911679,-20.918367346938776,0.5582080006094066,0.1827817218278172,0.7948788968745839,-0.500507826298819,False,none,good,HPC,1676.8529052734375,2.2942132759318894,interneuron,False
158,flicker_40Hz,60,0.11666666666666667,0.09583333333333334,0.26627796529615416,-0.0782390435880135,0.10488958970849521,-0.02083333333333333,-0.09803921568627448,-17.857142857142854,0.975662508915676,0.7210278972102789,0.975662508915676,-0.46471325205601116,False,none,good,HPC,1960.6185302734375,0.09059748925476853,interneuron,False
170,flicker_40Hz,60,10.141666666666667,10.866666666666667,6.465745245671292,0.11212937912847319,0.1312635643371098,0.7249999999999996,0.03451011503371676,7.148726376335247,0.27256275650203377,0.34936506349365065,0.5852527942415197,-0.1723222674133435,False,none,good,HPC,2025.796142578125,11.272464023301833,principal,False
174,flicker_40Hz,60,2.816666666666667,2.9,3.0614700504915113,0.027220038726151922,0.10636910080165565,0.08333333333333304,0.014577259475218606,2.958579881656794,0.4501572925520153,0.8015198480151985,0.7193623633425099,-0.22131720727873308,False,none,good,HPC,2044.546142578125,3.1926713462269958,principal,False
